char	unicode_hex	code_hex	modes	frequency	first_seen_chunk	first_seen_row	source_count	notes
辱	U+8FB1	0x8C4D	1x1,1x2	2	chunk_0038	1	2	provisional
名	U+540D	0x8C4E	1x1,1x2	122	chunk_0038	1	79	provisional
者	U+8005	0x8C4F	1x1,1x2	100	chunk_0038	2	84	provisional
哈	U+54C8	0x8C50	1x1,1x2	79	chunk_0038	4	33	provisional
跟	U+8DDF	0x8C51	1x1,1x2	18	chunk_0039	0	18	provisional
决	U+51B3	0x8C52	1x1,1x2	21	chunk_0039	0	20	provisional
爆	U+7206	0x8C53	1x1,1x2	56	chunk_0039	3	53	provisional
米	U+7C73	0x8C55	1x1,1x2	6	chunk_0039	3	6	provisional
花	U+82B1	0x8C56	1x1,1x2	22	chunk_0039	3	21	provisional
谁	U+8C01	0x8C57	1x1,1x2	21	chunk_0039	4	20	provisional
辛	U+8F9B	0x8C58	1x1,1x2	23	chunk_0040	0	23	provisional
苦	U+82E6	0x8C59	1x1,1x2	64	chunk_0040	0	64	provisional
暗	U+6697	0x8C5B	1x1,1x2	101	chunk_0040	0	79	provisional
胡	U+80E1	0x8C5C	1x1,1x2	4	chunk_0043	3	4	provisional
扯	U+626F	0x8C5D	1x1,1x2	1	chunk_0043	3	1	provisional
帅	U+5E05	0x8C5E	1x1,1x2	8	chunk_0045	0	8	provisional
危	U+5371	0x8C5F	1x1,1x2	27	chunk_0045	2	26	provisional
闭	U+95ED	0x8C61	1x1,1x2	9	chunk_0045	4	9	provisional
嘴	U+5634	0x8C62	1x1,1x2	4	chunk_0045	4	4	provisional
分	U+5206	0x8C63	1x1,1x2	59	chunk_0045	5	55	provisional
吵	U+5435	0x8C64	1x1,1x2	5	chunk_0045	8	5	provisional
零	U+96F6	0x8C65	1x1,1x2	7	chunk_0046	0	7	provisional
食	U+98DF	0x8C66	1x1,1x2	9	chunk_0046	0	9	provisional
汁	U+6C41	0x8C67	1x1,1x2	1	chunk_0046	0	1	provisional
准	U+51C6	0x8C68	1x1,1x2	32	chunk_0046	1	30	provisional
万	U+4E07	0x8C69	1x1,1x2	30	chunk_0046	1	29	provisional
哇	U+54C7	0x8C6A	1x1,1x2	25	chunk_0046	2	25	provisional
吓	U+5413	0x8C6C	1x1,1x2	6	chunk_0046	6	4	provisional
跳	U+8DF3	0x8C6D	1x1,1x2	17	chunk_0046	6	17	provisional
孩	U+5B69	0x8C6E	1x1,1x2	36	chunk_0048	1	36	provisional
憧	U+61A7	0x8C6F	1x1,1x2	3	chunk_0048	1	3	provisional
憬	U+61AC	0x8C70	1x1,1x2	3	chunk_0048	1	3	provisional
浪	U+6D6A	0x8C71	1x1,1x2	5	chunk_0048	2	4	provisional
漫	U+6F2B	0x8C72	1x1,1x2	2	chunk_0048	2	2	provisional
致	U+81F4	0x8C73	1x1,1x2	3	chunk_0048	4	3	provisional
又	U+53C8	0x8C74	1x1,1x2	23	chunk_0048	8	19	provisional
父	U+7236	0x8C75	1x1,1x2	4	chunk_0048	10	4	provisional
实	U+5B9E	0x8C76	1x1,1x2	28	chunk_0048	10	23	provisional
怕	U+6015	0x8C77	1x1,1x2	16	chunk_0048	10	16	provisional
口	U+53E3	0x8C78	1x1,1x2	22	chunk_0048	10	20	provisional
胖	U+80D6	0x8C79	1x1,1x2	7	chunk_0049	4	7	provisional
笨	U+7B28	0x8C7A	1x1,1x2	4	chunk_0049	7	4	provisional
饶	U+9976	0x8C7B	1x1,1x2	3	chunk_0049	8	3	provisional
倍	U+500D	0x8C7C	1x1,1x2	5	chunk_0049	9	5	provisional
肉	U+8089	0x8C7D	1x1,1x2	21	chunk_0049	10	20	provisional
弹	U+5F39	0x8C7E	1x1,1x2	47	chunk_0049	10	44	provisional
噢	U+5662	0x8C80	1x1,1x2	15	chunk_0049	12	4	provisional
　	U+3000	0x8C81	1x1,1x2	951	chunk_0049	12	63	provisional
岁	U+5C81	0x8C84	1x1,1x2	5	chunk_0049	12	5	provisional
嗬	U+55EC	0x8C85	1x1,1x2	1	chunk_0050	0	1	provisional
儿	U+513F	0x8C86	1x1,1x2	22	chunk_0050	0	22	provisional
汪	U+6C6A	0x8C87	1x1,1x2	43	chunk_0050	1	21	provisional
掉	U+6389	0x8C88	1x1,1x2	29	chunk_0050	3	29	provisional
静	U+9759	0x8C89	1x1,1x2	27	chunk_0050	9	27	provisional
扰	U+6270	0x8C8A	1x1,1x2	8	chunk_0050	11	8	provisional
命	U+547D	0x8C8D	1x1,1x2	33	chunk_0050	12	25	provisional
摆	U+6446	0x8C8F	1x1,1x2	3	chunk_0050	12	3	provisional
队	U+961F	0x8C90	1x1,1x2	81	chunk_0050	12	41	provisional
架	U+67B6	0x8C91	1x1,1x2	8	chunk_0050	12	8	provisional
俩	U+4FE9	0x8C92	1x1,1x2	2	chunk_0050	14	2	provisional
冷	U+51B7	0x8C93	1x1,1x2	5	chunk_0050	14	4	provisional
赤	U+8D64	0x8C94	1x1,1x2	21	chunk_0050	15	21	provisional
应	U+5E94	0x8C96	1x1,1x2	20	chunk_0050	16	20	provisional
“	U+201C	0x8C97	1x1,1x2	439	chunk_0050	16	404	provisional
”	U+201D	0x8C98	1x1,1x2	468	chunk_0050	16	432	provisional
须	U+987B	0x8C99	1x1,1x2	13	chunk_0050	17	13	provisional
遵	U+9075	0x8C9A	1x1,1x2	3	chunk_0050	17	3	provisional
守	U+5B88	0x8C9B	1x1,1x2	29	chunk_0050	17	25	provisional
啧	U+5567	0x8C9C	1x1,1x2	6	chunk_0050	18	6	provisional
拍	U+62CD	0x8C9D	1x1,1x2	4	chunk_0052	0	4	provisional
狡	U+72E1	0x8C9E	1x1,1x2	1	chunk_0052	0	1	provisional
猾	U+733E	0x8C9F	1x1,1x2	1	chunk_0052	0	1	provisional
弟	U+5F1F	0x8CA0	1x1,1x2	14	chunk_0052	3	5	provisional
绝	U+7EDD	0x8CA1	1x1,1x2	24	chunk_0052	5	23	provisional
裁	U+88C1	0x8CA3	1x1,1x2	2	chunk_0054	5	2	provisional
判	U+5224	0x8CA4	1x1,1x2	3	chunk_0054	5	3	provisional
拜	U+62DC	0x8CA5	1x1,1x2	15	chunk_0054	10	14	provisional
玩	U+73A9	0x8CA6	1x1,1x2	17	chunk_0055	0	15	provisional
放	U+653E	0x8CA7	1x1,1x2	37	chunk_0055	1	37	provisional
映	U+6620	0x8CA8	1x1,1x2	6	chunk_0055	1	6	provisional
相	U+76F8	0x8CA9	1x1,1x2	21	chunk_0055	6	20	provisional
摘	U+6458	0x8CAA	1x1,1x2	4	chunk_0056	0	4	provisional
墨	U+58A8	0x8CAB	1x1,1x2	2	chunk_0056	0	2	provisional
镜	U+955C	0x8CAC	1x1,1x2	143	chunk_0056	0	140	provisional
。	U+3002	0x8CAD	1x1,1x2	310	chunk_0056	2	287	provisional
常	U+5E38	0x8CAE	1x1,1x2	32	chunk_0056	3	31	provisional
秘	U+79D8	0x8CAF	1x1,1x2	73	chunk_0056	4	64	provisional
怪	U+602A	0x8CB0	1x1,1x2	47	chunk_0056	5	47	provisional
恐	U+6050	0x8CB1	1x1,1x2	5	chunk_0056	6	5	provisional
族	U+65CF	0x8CB2	1x1,1x2	11	chunk_0056	6	9	provisional
独	U+72EC	0x8CB3	1x1,1x2	7	chunk_0056	6	7	provisional
门	U+95E8	0x8CB4	1x1,1x2	32	chunk_0056	6	28	provisional
性	U+6027	0x8CB5	1x1,1x2	83	chunk_0056	7	57	provisional
格	U+683C	0x8CB7	1x1,1x2	1	chunk_0056	7	1	provisional
防	U+9632	0x8CB8	1x1,1x2	110	chunk_0056	7	80	provisional
肯	U+80AF	0x8CB9	1x1,1x2	3	chunk_0056	7	3	provisional
藏	U+85CF	0x8CBA	1x1,1x2	17	chunk_0056	7	17	provisional
杀	U+6740	0x8CBB	1x1,1x2	32	chunk_0056	7	22	provisional
锏	U+950F	0x8CBC	1x1,1x2	1	chunk_0056	7	1	provisional
双	U+53CC	0x8CBD	1x1,1x2	13	chunk_0056	8	13	provisional
超	U+8D85	0x8CBE	1x1,1x2	34	chunk_0056	8	34	provisional
睛	U+775B	0x8CBF	1x1,1x2	1	chunk_0056	8	1	provisional
救	U+6551	0x8CC0	1x1,1x2	24	chunk_0057	0	23	provisional
简	U+7B80	0x8CC1	1x1,1x2	3	chunk_0057	0	3	provisional
雄	U+96C4	0x8CC2	1x1,1x2	5	chunk_0057	0	5	provisional
羞	U+7F9E	0x8CC3	1x1,1x2	3	chunk_0057	1	3	provisional
呆	U+5446	0x8CC4	1x1,1x2	3	chunk_0057	7	2	provisional
嫌	U+5ACC	0x8CC5	1x1,1x2	1	chunk_0057	8	1	provisional
两	U+4E24	0x8CC6	1x1,1x2	20	chunk_0058	2	20	provisional
做	U+505A	0x8CC7	1x1,1x2	40	chunk_0058	5	39	provisional
类	U+7C7B	0x8CC8	1x1,1x2	11	chunk_0059	4	11	provisional
楚	U+695A	0x8CC9	1x1,1x2	3	chunk_0059	5	3	provisional
被	U+88AB	0x8CCA	1x1,1x2	77	chunk_0059	7	74	provisional
骑	U+9A91	0x8CCB	1x1,1x2	1	chunk_0059	7	1	provisional
王	U+738B	0x8CCC	1x1,1x2	1	chunk_0059	7	1	provisional
囚	U+56DA	0x8CCD	1x1,1x2	2	chunk_0059	8	2	provisional
禁	U+7981	0x8CCE	1x1,1x2	9	chunk_0059	8	8	provisional
倒	U+5012	0x8CD0	1x1,1x2	44	chunk_0059	10	35	provisional
坏	U+574F	0x8CD1	1x1,1x2	32	chunk_0059	10	31	provisional
星	U+661F	0x8CD2	1x1,1x2	6	chunk_0059	10	6	provisional
般	U+822C	0x8CD3	1x1,1x2	3	chunk_0059	10	3	provisional
厉	U+5389	0x8CD4	1x1,1x2	17	chunk_0062	0	17	provisional
努	U+52AA	0x8CD6	1x1,1x2	16	chunk_0062	1	16	provisional
今	U+4ECA	0x8CD7	1x1,1x2	32	chunk_0064	0	32	provisional
兴	U+5174	0x8CD8	1x1,1x2	16	chunk_0064	2	16	provisional
嚼	U+56BC	0x8CD9	1x1,1x2	13	chunk_0065	4	5	provisional
腻	U+817B	0x8CDA	1x1,1x2	2	chunk_0065	4	2	provisional
而	U+800C	0x8CDB	1x1,1x2	21	chunk_0065	5	20	provisional
且	U+4E14	0x8CDD	1x1,1x2	13	chunk_0065	5	13	provisional
硬	U+786C	0x8CDE	1x1,1x2	4	chunk_0065	5	4	provisional
喝	U+559D	0x8CDF	1x1,1x2	5	chunk_0066	0	5	provisional
费	U+8D39	0x8CE0	1x1,1x2	4	chunk_0066	4	4	provisional
夫	U+592B	0x8CE1	1x1,1x2	15	chunk_0068	2	15	provisional
她	U+5979	0x8CE2	1x1,1x2	6	chunk_0068	4	6	provisional
凶	U+51F6	0x8CE4	1x1,1x2	4	chunk_0068	4	4	provisional
暴	U+66B4	0x8CE5	1x1,1x2	32	chunk_0068	4	16	provisional
言	U+8A00	0x8CE6	1x1,1x2	2	chunk_0068	6	2	provisional
语	U+8BED	0x8CE7	1x1,1x2	1	chunk_0068	6	1	provisional
碍	U+788D	0x8CE8	1x1,1x2	5	chunk_0073	2	5	provisional
躲	U+8EB2	0x8CE9	1x1,1x2	12	chunk_0078	0	12	provisional
离	U+79BB	0x8CEA	1x1,1x2	9	chunk_0079	0	9	provisional
聊	U+804A	0x8CEB	1x1,1x2	4	chunk_0079	1	4	provisional
四	U+56DB	0x8CEC	1x1,1x2	32	chunk_0079	3	31	provisional
凑	U+51D1	0x8CED	1x1,1x2	1	chunk_0079	3	1	provisional
恋	U+604B	0x8CEE	1x1,1x2	12	chunk_0079	3	4	provisional
学	U+5B66	0x8CEF	1x1,1x2	27	chunk_0079	6	25	provisional
题	U+9898	0x8CF0	1x1,1x2	10	chunk_0079	6	10	provisional
愧	U+6127	0x8CF1	1x1,1x2	5	chunk_0079	9	5	provisional
辈	U+8F88	0x8CF2	1x1,1x2	1	chunk_0079	9	1	provisional
声	U+58F0	0x8CF3	1x1,1x2	13	chunk_0080	3	13	provisional
工	U+5DE5	0x8CF4	1x1,1x2	17	chunk_0080	5	17	provisional
堆	U+5806	0x8CF6	1x1,1x2	1	chunk_0080	5	1	provisional
趋	U+8D8B	0x8CF7	1x1,1x2	2	chunk_0080	7	2	provisional
势	U+52BF	0x8CF8	1x1,1x2	16	chunk_0080	7	16	provisional
重	U+91CD	0x8CF9	1x1,1x2	35	chunk_0080	7	35	provisional
您	U+60A8	0x8CFA	1x1,1x2	35	chunk_0080	10	33	provisional
把	U+628A	0x8D40	1x1,1x2	71	chunk_0080	10	69	provisional
搬	U+642C	0x8D41	1x1,1x2	5	chunk_0080	10	5	provisional
解	U+89E3	0x8D42	1x1,1x2	46	chunk_0080	12	45	provisional
举	U+4E3E	0x8D43	1x1,1x2	1	chunk_0080	13	1	provisional
猜	U+731C	0x8D44	1x1,1x2	3	chunk_0081	4	2	provisional
穿	U+7A7F	0x8D45	1x1,1x2	3	chunk_0081	14	3	provisional
彼	U+5F7C	0x8D46	1x1,1x2	1	chunk_0082	1	1	provisional
新	U+65B0	0x8D47	1x1,1x2	38	chunk_0082	3	37	provisional
票	U+7968	0x8D48	1x1,1x2	50	chunk_0082	3	50	provisional
弄	U+5F04	0x8D49	1x1,1x2	4	chunk_0082	3	4	provisional
何	U+4F55	0x8D4A	1x1,1x2	11	chunk_0084	0	11	provisional
寂	U+5BC2	0x8D4B	1x1,1x2	3	chunk_0084	6	3	provisional
寞	U+5BDE	0x8D4C	1x1,1x2	3	chunk_0084	6	3	provisional
尤	U+5C24	0x8D4D	1x1,1x2	2	chunk_0084	8	2	provisional
嚷	U+56B7	0x8D4E	1x1,1x2	1	chunk_0084	8	1	provisional
偷	U+5077	0x8D4F	1x1,1x2	8	chunk_0085	6	5	provisional
光	U+5149	0x8D50	1x1,1x2	42	chunk_0085	7	42	provisional
义	U+4E49	0x8D51	1x1,1x2	16	chunk_0085	9	16	provisional
垂	U+5782	0x8D52	1x1,1x2	1	chunk_0085	11	1	provisional
丧	U+4E27	0x8D53	1x1,1x2	2	chunk_0085	11	2	provisional
阿	U+963F	0x8D54	1x1,1x2	7	chunk_0085	12	7	provisional
玛	U+739B	0x8D56	1x1,1x2	3	chunk_0085	12	3	provisional
沮	U+6CAE	0x8D57	1x1,1x2	1	chunk_0085	12	1	provisional
福	U+798F	0x8D58	1x1,1x2	15	chunk_0085	16	13	provisional
奋	U+594B	0x8D59	1x1,1x2	9	chunk_0086	1	9	provisional
围	U+56F4	0x8D5B	1x1,1x2	18	chunk_0086	1	18	provisional
红	U+7EA2	0x8D5C	1x1,1x2	15	chunk_0086	5	13	provisional
旁	U+65C1	0x8D5D	1x1,1x2	4	chunk_0086	6	4	provisional
班	U+73ED	0x8D5E	1x1,1x2	14	chunk_0086	8	12	provisional
每	U+6BCF	0x8D5F	1x1,1x2	9	chunk_0087	8	9	provisional
氛	U+6C1B	0x8D60	1x1,1x2	2	chunk_0087	9	2	provisional
建	U+5EFA	0x8D61	1x1,1x2	6	chunk_0087	12	6	provisional
立	U+7ACB	0x8D63	1x1,1x2	16	chunk_0087	12	16	provisional
团	U+56E2	0x8D64	1x1,1x2	13	chunk_0087	12	13	provisional
忙	U+5FD9	0x8D65	1x1,1x2	12	chunk_0088	3	12	provisional
咱	U+54B1	0x8D66	1x1,1x2	1	chunk_0088	4	1	provisional
折	U+6298	0x8D68	1x1,1x2	8	chunk_0088	4	8	provisional
腾	U+817E	0x8D69	1x1,1x2	6	chunk_0088	4	5	provisional
聪	U+806A	0x8D6B	1x1,1x2	2	chunk_0088	5	2	provisional
丢	U+4E22	0x8D6C	1x1,1x2	3	chunk_0088	7	3	provisional
怨	U+6028	0x8D6D	1x1,1x2	2	chunk_0088	9	2	provisional
表	U+8868	0x8D6E	1x1,1x2	24	chunk_0088	9	22	provisional
赞	U+8D5E	0x8D6F	1x1,1x2	1	chunk_0089	5	1	provisional
推	U+63A8	0x8D70	1x1,1x2	7	chunk_0092	1	7	provisional
荐	U+8350	0x8D71	1x1,1x2	7	chunk_0092	1	7	provisional
趣	U+8DA3	0x8D72	1x1,1x2	4	chunk_0092	1	4	provisional
价	U+4EF7	0x8D73	1x1,1x2	4	chunk_0092	2	4	provisional
值	U+503C	0x8D74	1x1,1x2	13	chunk_0092	2	9	provisional
观	U+89C2	0x8D75	1x1,1x2	7	chunk_0092	2	7	provisional
同	U+540C	0x8D76	1x1,1x2	74	chunk_0092	2	60	provisional
写	U+5199	0x8D77	1x1,1x2	26	chunk_0093	1	24	provisional
细	U+7EC6	0x8D78	1x1,1x2	8	chunk_0093	2	8	provisional
节	U+8282	0x8D79	1x1,1x2	16	chunk_0093	2	16	provisional
扎	U+624E	0x8D7A	1x1,1x2	1	chunk_0093	2	1	provisional
度	U+5EA6	0x8D7B	1x1,1x2	70	chunk_0093	3	51	provisional
底	U+5E95	0x8D7C	1x1,1x2	21	chunk_0093	3	21	provisional
期	U+671F	0x8D7D	1x1,1x2	10	chunk_0093	4	10	provisional
待	U+5F85	0x8D7E	1x1,1x2	13	chunk_0093	4	13	provisional
骗	U+9A97	0x8D80	1x1,1x2	2	chunk_0095	1	2	provisional
亲	U+4EB2	0x8D82	1x1,1x2	45	chunk_0095	5	37	provisional
堂	U+5802	0x8D83	1x1,1x2	32	chunk_0095	5	30	provisional
称	U+79F0	0x8D84	1x1,1x2	8	chunk_0095	5	6	provisional
噗	U+5657	0x8D85	1x1,1x2	6	chunk_0095	8	5	provisional
鼻	U+9F3B	0x8D86	1x1,1x2	4	chunk_0095	11	4	provisional
血	U+8840	0x8D87	1x1,1x2	20	chunk_0095	11	18	provisional
满	U+6EE1	0x8D88	1x1,1x2	9	chunk_0095	11	9	provisional
借	U+501F	0x8D89	1x1,1x2	3	chunk_0095	13	3	provisional
著	U+8457	0x8D8A	1x1,1x2	1	chunk_0095	13	1	provisional
走	U+8D70	0x8D8B	1x1,1x2	75	chunk_0096	6	66	provisional
免	U+514D	0x8D8C	1x1,1x2	1	chunk_0097	2	1	provisional
传	U+4F20	0x8D8D	1x1,1x2	70	chunk_0098	2	62	provisional
夸	U+5938	0x8D8E	1x1,1x2	3	chunk_0098	2	2	provisional
拼	U+62FC	0x8D8F	1x1,1x2	5	chunk_0098	2	5	provisional
虽	U+867D	0x8D90	1x1,1x2	7	chunk_0098	3	7	provisional
猛	U+731B	0x8D92	1x1,1x2	4	chunk_0098	5	4	provisional
番	U+756A	0x8D93	1x1,1x2	2	chunk_0098	5	2	provisional
彩	U+5F69	0x8D94	1x1,1x2	2	chunk_0098	6	2	provisional
幕	U+5E55	0x8D96	1x1,1x2	3	chunk_0098	6	3	provisional
催	U+50AC	0x8D97	1x1,1x2	6	chunk_0098	8	6	provisional
哪	U+54EA	0x8D98	1x1,1x2	39	chunk_0098	11	37	provisional
参	U+53C2	0x8D99	1x1,1x2	18	chunk_0098	13	13	provisional
考	U+8003	0x8D9A	1x1,1x2	6	chunk_0098	13	6	provisional
问	U+95EE	0x8D9B	1x1,1x2	13	chunk_0098	13	11	provisional
段	U+6BB5	0x8D9C	1x1,1x2	5	chunk_0098	13	5	provisional
挑	U+6311	0x8D9D	1x1,1x2	10	chunk_0098	18	8	provisional
舒	U+8212	0x8D9E	1x1,1x2	4	chunk_0099	3	4	provisional
服	U+670D	0x8D9F	1x1,1x2	7	chunk_0099	3	7	provisional
沸	U+6CB8	0x8DA0	1x1,1x2	1	chunk_0099	9	1	provisional
翘	U+7FD8	0x8DA1	1x1,1x2	1	chunk_0099	16	1	provisional
轻	U+8F7B	0x8DA2	1x1,1x2	11	chunk_0099	38	10	provisional
刃	U+5203	0x8DA3	1x1,1x2	9	chunk_0100	0	9	provisional
刀	U+5200	0x8DA4	1x1,1x2	72	chunk_0100	0	70	provisional
易	U+6613	0x8DA5	1x1,1x2	74	chunk_0100	1	24	provisional
臂	U+81C2	0x8DA6	1x1,1x2	4	chunk_0100	3	4	provisional
傀	U+5080	0x8DA7	1x1,1x2	16	chunk_0100	3	16	provisional
儡	U+5121	0x8DA8	1x1,1x2	16	chunk_0100	3	16	provisional
靠	U+9760	0x8DA9	1x1,1x2	15	chunk_0100	4	15	provisional
纵	U+7EB5	0x8DAA	1x1,1x2	5	chunk_0100	4	5	provisional
月	U+6708	0x8DAB	1x1,1x2	15	chunk_0100	5	14	provisional
丽	U+4E3D	0x8DAC	1x1,1x2	5	chunk_0100	5	4	provisional
雪	U+96EA	0x8DAD	1x1,1x2	6	chunk_0100	9	6	provisional
短	U+77ED	0x8DAE	1x1,1x2	20	chunk_0100	9	20	provisional
雾	U+96FE	0x8DAF	1x1,1x2	34	chunk_0100	10	33	provisional
巨	U+5DE8	0x8DB0	1x1,1x2	14	chunk_0100	10	10	provisional
锋	U+950B	0x8DB1	1x1,1x2	4	chunk_0100	11	4	provisional
蛤	U+86E4	0x8DB2	1x1,1x2	97	chunk_0100	14	83	provisional
蟆	U+87C6	0x8DB3	1x1,1x2	94	chunk_0100	14	80	provisional
卫	U+536B	0x8DB4	1x1,1x2	13	chunk_0100	16	13	provisional
优	U+4F18	0x8DB5	1x1,1x2	5	chunk_0100	19	5	provisional
扇	U+6247	0x8DB7	1x1,1x2	27	chunk_0100	19	27	provisional
颗	U+9897	0x8DB8	1x1,1x2	1	chunk_0100	21	1	provisional
风	U+98CE	0x8DB9	1x1,1x2	102	chunk_0100	23	91	provisional
宝	U+5B9D	0x8DBA	1x1,1x2	8	chunk_0100	23	8	provisional
标	U+6807	0x8DBC	1x1,1x2	18	chunk_0100	24	17	provisional
剑	U+5251	0x8DBD	1x1,1x2	50	chunk_0100	25	49	provisional
器	U+5668	0x8DBE	1x1,1x2	41	chunk_0100	31	37	provisional
柄	U+67C4	0x8DBF	1x1,1x2	1	chunk_0100	32	1	provisional
端	U+7AEF	0x8DC0	1x1,1x2	2	chunk_0100	32	2	provisional
形	U+5F62	0x8DC1	1x1,1x2	60	chunk_0100	33	59	provisional
似	U+4F3C	0x8DC2	1x1,1x2	16	chunk_0100	33	16	provisional
附	U+9644	0x8DC3	1x1,1x2	10	chunk_0100	36	10	provisional
殊	U+6B8A	0x8DC5	1x1,1x2	15	chunk_0100	36	14	provisional
医	U+533B	0x8DC6	1x1,1x2	26	chunk_0100	38	26	provisional
疗	U+7597	0x8DC7	1x1,1x2	39	chunk_0100	38	37	provisional
羽	U+7FBD	0x8DC8	1x1,1x2	15	chunk_0100	39	15	provisional
钻	U+94BB	0x8DC9	1x1,1x2	2	chunk_0100	40	2	provisional
针	U+9488	0x8DCA	1x1,1x2	19	chunk_0100	42	19	provisional
铁	U+94C1	0x8DCC	1x1,1x2	11	chunk_0100	45	11	provisional
虎	U+864E	0x8DCD	1x1,1x2	14	chunk_0100	45	13	provisional
覆	U+8986	0x8DCE	1x1,1x2	4	chunk_0100	46	4	provisional
物	U+7269	0x8DCF	1x1,1x2	80	chunk_0100	47	79	provisional
甲	U+7532	0x8DD0	1x1,1x2	27	chunk_0100	48	26	provisional
缠	U+7F20	0x8DD1	1x1,1x2	2	chunk_0100	49	2	provisional
钩	U+94A9	0x8DD2	1x1,1x2	6	chunk_0100	50	6	provisional
爪	U+722A	0x8DD3	1x1,1x2	24	chunk_0100	50	24	provisional
状	U+72B6	0x8DD4	1x1,1x2	72	chunk_0100	50	62	provisional
锐	U+9510	0x8DD5	1x1,1x2	1	chunk_0100	51	1	provisional
范	U+8303	0x8DD6	1x1,1x2	4	chunk_0100	56	4	provisional
笛	U+7B1B	0x8DD7	1x1,1x2	6	chunk_0100	57	6	provisional
锁	U+9501	0x8DD8	1x1,1x2	18	chunk_0100	57	18	provisional
链	U+94FE	0x8DD9	1x1,1x2	5	chunk_0100	57	5	provisional
镰	U+9570	0x8DDA	1x1,1x2	21	chunk_0100	58	20	provisional
棍	U+68CD	0x8DDB	1x1,1x2	17	chunk_0100	61	17	provisional
刑	U+5211	0x8DDC	1x1,1x2	1	chunk_0100	63	1	provisional
巧	U+5DE7	0x8DDD	1x1,1x2	3	chunk_0100	64	3	provisional
便	U+4FBF	0x8DDE	1x1,1x2	16	chunk_0100	64	14	provisional
携	U+643A	0x8DDF	1x1,1x2	3	chunk_0100	64	3	provisional
型	U+578B	0x8DE0	1x1,1x2	22	chunk_0100	66	15	provisional
鼓	U+9F13	0x8DE1	1x1,1x2	4	chunk_0100	66	4	provisional
槌	U+69CC	0x8DE2	1x1,1x2	3	chunk_0100	66	3	provisional
葫	U+846B	0x8DE3	1x1,1x2	11	chunk_0100	68	11	provisional
芦	U+82A6	0x8DE4	1x1,1x2	11	chunk_0100	68	11	provisional
压	U+538B	0x8DE5	1x1,1x2	2	chunk_0100	69	2	provisional
蕴	U+8574	0x8DE6	1x1,1x2	1	chunk_0100	71	1	provisional
含	U+542B	0x8DE7	1x1,1x2	2	chunk_0100	71	2	provisional
训	U+8BAD	0x8DE8	1x1,1x2	2	chunk_0100	72	2	provisional
虫	U+866B	0x8DE9	1x1,1x2	39	chunk_0100	72	38	provisional
侦	U+4FA6	0x8DEA	1x1,1x2	1	chunk_0100	73	1	provisional
察	U+5BDF	0x8DEB	1x1,1x2	3	chunk_0100	73	3	provisional
群	U+7FA4	0x8DEC	1x1,1x2	5	chunk_0100	74	5	provisional
袭	U+88AD	0x8DED	1x1,1x2	7	chunk_0100	74	7	provisional
徒	U+5F92	0x8DEE	1x1,1x2	12	chunk_0101	4	4	provisional
未	U+672A	0x8DEF	1x1,1x2	16	chunk_0101	7	15	provisional
品	U+54C1	0x8DF0	1x1,1x2	27	chunk_0101	10	25	provisional
衣	U+8863	0x8DF1	1x1,1x2	28	chunk_0101	12	28	provisional
砍	U+780D	0x8DF2	1x1,1x2	1	chunk_0101	13	1	provisional
透	U+900F	0x8DF3	1x1,1x2	4	chunk_0101	13	4	provisional
背	U+80CC	0x8DF4	1x1,1x2	20	chunk_0101	13	20	provisional
鳞	U+9CDE	0x8DF5	1x1,1x2	12	chunk_0101	15	12	provisional
护	U+62A4	0x8DF6	1x1,1x2	63	chunk_0101	19	58	provisional
铠	U+94E0	0x8DF7	1x1,1x2	9	chunk_0101	19	9	provisional
封	U+5C01	0x8DF8	1x1,1x2	114	chunk_0101	20	111	provisional
盖	U+76D6	0x8DF9	1x1,1x2	4	chunk_0101	22	4	provisional
抗	U+6297	0x8DFA	1x1,1x2	38	chunk_0101	25	22	provisional
陷	U+9677	0x8DFC	1x1,1x2	31	chunk_0101	26	31	provisional
异	U+5F02	0x8E40	1x1,1x2	17	chunk_0101	26	17	provisional
态	U+6001	0x8E41	1x1,1x2	74	chunk_0101	26	64	provisional
御	U+5FA1	0x8E42	1x1,1x2	89	chunk_0101	27	64	provisional
切	U+5207	0x8E43	1x1,1x2	20	chunk_0101	31	19	provisional
散	U+6563	0x8E46	1x1,1x2	13	chunk_0101	32	13	provisional
诡	U+8BE1	0x8E47	1x1,1x2	1	chunk_0101	32	1	provisional
息	U+606F	0x8E48	1x1,1x2	21	chunk_0101	32	19	provisional
腿	U+817F	0x8E49	1x1,1x2	53	chunk_0101	36	53	provisional
鞋	U+978B	0x8E4A	1x1,1x2	2	chunk_0101	37	1	provisional
尖	U+5C16	0x8E4B	1x1,1x2	1	chunk_0101	37	1	provisional
漠	U+6F20	0x8E4D	1x1,1x2	15	chunk_0101	38	15	provisional
速	U+901F	0x8E4E	1x1,1x2	60	chunk_0101	40	41	provisional
适	U+9002	0x8E50	1x1,1x2	4	chunk_0101	45	4	provisional
支	U+652F	0x8E53	1x1,1x2	7	chunk_0101	45	7	provisional
脚	U+811A	0x8E54	1x1,1x2	13	chunk_0101	45	13	provisional
屐	U+5C50	0x8E55	1x1,1x2	3	chunk_0101	46	3	provisional
绑	U+7ED1	0x8E56	1x1,1x2	20	chunk_0101	49	20	provisional
